Simulation,Annual.financial.bail-out,Attention.rate.for.planning.new.infrastructure,Default.infrastructure.aging.time,Maximum.capacity.exceeding,Percentage.of.income.used.for.maintenance,Staff.Hired,Staff.required.for.tankers,Staff.service.time,switch.policy.staff.attention,Target.percentage.infrastructure.maintenance,householdshortage
5653,206.493,0.428514,35.8309,0.378441,0.307644,22.5259,1,9.6494,2,0.18785,4090.58
5654,140.987,0.605389,35.0001,0.438018,0.266651,46.9137,0,19.7522,1,0.179686,4704.73
5655,183.262,0.0631701,23.0821,0.116808,0.313875,14.3621,1,22.9288,0,0.149747,5410.85
5656,91.1469,0.963169,24.934,0.296898,0.285018,19.0304,0,8.13486,0,0.187586,6190.32
5657,203.12,0.737832,22.6533,0.471491,0.551715,6.19813,0,17.3323,1,0.230458,4579.99
5658,229.866,0.611252,23.6044,0.0999323,0.431371,1.45602,1,10.9079,2,0.241237,195429
5659,195.971,0.461886,34.7619,0.419983,0.573331,46.481,1,11.4046,0,0.120151,3400.53
5660,116.48,0.977535,29.4966,0.45224,0.589036,37.4999,0,10.5779,1,0.17513,3795.64
5661,138.29,0.24496,20.5145,0.458116,0.469419,32.2101,1,6.81139,2,0.0566053,5102.23
5662,170.038,0.270713,30.2237,0.22034,0.23475,40.1171,0,23.8837,0,0.125216,5498.64
5663,60.457,0.641859,30.5202,0.23278,0.21535,19.0846,0,19.1838,1,0.0904334,6178.66
5664,90.4614,0.225101,20.6243,0.393167,0.361869,14.3685,1,19.5135,2,0.0542757,5894.23
5665,175.677,0.847369,35.6008,0.343164,0.504316,36.5273,1,12.8952,0,0.157062,3408.25
5666,148.079,0.239649,34.0756,0.114966,0.256405,11.2191,0,13.0339,1,0.0958058,4845.11
5667,149.151,0.277541,33.5637,0.449364,0.572566,4.88726,1,23.7461,2,0.152529,3494.33
5668,193.458,0.304628,21.9068,0.269107,0.479635,27.1828,0,8.70614,2,0.207613,4805.52
5669,208.164,0.667388,22.8649,0.314664,0.247547,2.77163,1,16.143,1,0.0740141,153.167
5670,168.15,0.150694,23.4651,0.18951,0.338067,21.7603,0,21.9714,0,0.105033,5131.6
5671,243.672,0.512678,32.7757,0.204779,0.293398,9.20265,0,20.9542,1,0.174363,4328
5672,141.654,0.832071,30.8364,0.414599,0.515255,34.2233,1,11.1276,0,0.230824,3732.59
5673,222.934,0.618961,34.9975,0.349718,0.220377,2.51342,1,7.1771,2,0.10558,159982
5674,212.459,0.821936,34.9362,0.447562,0.386665,2.52756,0,12.2562,2,0.170247,143218
5675,86.2174,0.509852,29.3364,0.0780525,0.52925,3.94771,1,16.7377,1,0.0906906,3807.84
5676,243.486,0.798296,20.0379,0.125008,0.532762,38.2577,0,23.1831,0,0.220634,4899.02
5677,232.769,0.389086,28.3497,0.113924,0.33501,28.2811,1,7.43498,1,0.205524,4305.06
5678,61.405,0.29128,34.1749,0.439229,0.562198,27.4598,0,6.7911,2,0.24418,3507.27
5679,136.864,0.202758,20.7755,0.102239,0.590127,34.793,1,11.0166,0,0.247439,4701.18
5680,203.442,0.13473,21.1705,0.423064,0.336531,32.5592,0,7.77099,0,0.227039,5351.06
5681,87.0447,0.229401,32.9727,0.302642,0.422536,22.353,0,8.78835,1,0.196116,3727.69
5682,120.92,0.860216,35.413,0.179132,0.402765,12.9866,1,22.7241,2,0.184003,3616.12
5683,11.6703,0.558609,29.9582,0.206311,0.467346,18.0485,0,19.4546,2,0.0826619,3905.76
5684,153.7,0.823696,29.5567,0.157847,0.351049,9.4347,1,21.7741,0,0.222393,4330.54
5685,175.423,0.521191,39.3524,0.145634,0.446656,17.3732,0,20.6996,1,0.21913,3250.38
5686,51.6019,0.708423,27.8762,0.362654,0.226272,36.3079,1,5.52641,1,0.146614,6770.45
5687,9.46987,0.447567,29.8368,0.307348,0.325887,41.4648,1,6.02991,2,0.178024,5160.08
5688,12.8072,0.0655221,27.3608,0.113449,0.377773,42.3882,0,8.79894,0,0.107593,4914.94
5689,238.105,0.914716,23.2348,0.00862484,0.406305,49.7961,0,10.6765,1,0.175932,4102.7
5690,24.9629,0.950981,22.8928,0.0393784,0.441102,9.82655,1,6.35233,2,0.0665462,4832.29
5691,75.7498,0.224943,28.6617,0.202526,0.503015,29.2958,1,19.7944,0,0.0585082,3878.7
5692,99.2739,0.766984,28.0962,0.127203,0.383466,11.0011,0,16.7205,1,0.204603,4374.65
5693,35.3369,0.346715,36.3546,0.155359,0.467372,10.4322,0,6.87759,2,0.148091,3423.25
5694,245.256,0.557903,35.64,0.297423,0.528616,39.6013,1,18.0382,0,0.157522,3362.43
5695,177.372,0.388747,21.2861,0.00218958,0.357743,45.1989,1,6.31943,1,0.172491,5101.22
5696,139.059,0.448834,27.4648,0.138464,0.43694,14.1767,0,16.9372,2,0.0951351,3874.01
5697,174.813,0.387947,32.635,0.206845,0.258578,25.5726,1,9.76924,0,0.147078,4901.97
5698,206.104,0.601835,34.732,0.344227,0.463216,10.5282,0,18.6859,2,0.055741,3480.26
5699,88.4842,0.896347,30.4297,0.0489032,0.413594,41.4287,0,24.4221,0,0.217384,4005.74
5700,125.861,0.313592,28.6885,0.141029,0.583396,42.1653,1,12.2612,1,0.222122,3865.67
5701,31.129,0.0473196,38.291,0.349802,0.249766,34.8262,0,15.9554,2,0.108501,4897.65
5702,60.8801,0.548697,34.7993,0.292024,0.313217,23.7097,1,15.6221,0,0.244155,4555.34
5703,224.288,0.78992,21.3671,0.355327,0.490792,37.6587,1,8.16458,1,0.202106,4879.2
5704,70.1416,0.229618,32.9438,0.096744,0.357251,11.5332,0,20.4355,0,0.157365,4300.95
5705,226.552,0.345607,37.2627,0.296073,0.503658,42.104,1,7.25791,2,0.146489,3298.78
5706,92.8949,0.688998,29.6618,0.301466,0.282147,13.5252,0,13.0908,1,0.0773019,5288.71
5707,6.2594,0.450324,24.8226,0.323301,0.576021,18.2,0,12.74,0,0.140267,4358.08
5708,9.01399,0.80026,28.0044,0.224326,0.238818,3.11633,1,23.8868,1,0.168699,52288.7
5709,215.76,0.258324,35.7006,0.381261,0.347756,41.6202,0,22.8239,2,0.181809,3734.1
5710,68.41,0.737246,28.394,0.265765,0.368258,19.5142,1,7.22841,0,0.196521,4628.32
5711,239.838,0.782691,39.7973,0.315051,0.427672,30.4071,0,11.5019,2,0.107876,3228.72
5712,84.7739,0.603966,32.7778,0.189845,0.568541,26.612,1,14.1414,1,0.192663,3579.14
5713,93.1748,0.488477,38.8861,0.290804,0.479591,14.1525,0,7.26886,2,0.110241,3125.65
5714,116.634,0.909696,24.5663,0.391647,0.28483,15.4891,1,5.46206,0,0.176594,6104.81
5715,5.14968,0.807098,34.4848,0.0888426,0.588988,7.2918,1,7.66177,1,0.21697,3484.05
5716,212.021,0.724532,20.7427,0.373692,0.40088,18.5972,0,8.05415,2,0.147696,4816.55
5717,177.183,0.29743,20.3889,0.132385,0.482057,0.61718,1,10.3097,0,0.100741,210084
5718,180.32,0.133313,25.5803,0.133383,0.296425,31.8208,0,22.7151,1,0.238766,5282.72
5719,88.1226,0.782988,26.6911,0.0462389,0.248759,18.2388,0,10.1123,2,0.153774,5941.81
5720,243.756,0.596509,30.928,0.316725,0.325671,5.00952,1,11.8033,0,0.165547,4153.15
5721,72.7679,0.410177,36.5331,0.333268,0.400197,35.3731,0,7.2277,1,0.137058,3734.34
5722,149.674,0.960983,38.7555,0.476985,0.364706,43.0897,1,14.9892,1,0.10481,3636.73
5723,154.13,0.294648,31.5373,0.419797,0.280364,43.5081,1,18.6874,0,0.194284,4849.29
5724,6.77687,0.18504,21.5086,0.275438,0.282806,29.2517,0,7.5024,2,0.153223,9582.95
5725,199.448,0.928409,29.3969,0.219498,0.475526,28.612,1,12.2762,1,0.184783,3856.52
5726,1.09653,0.841093,21.9604,0.307446,0.330914,15.9009,0,22.5746,2,0.12342,7487.72
5727,166.096,0.747992,26.9633,0.274841,0.435141,10.0207,1,7.19561,0,0.0804992,3943.18
5728,45.5705,0.813523,37.4107,0.233091,0.377633,17.7299,0,5.87286,2,0.0955777,3934.69
5729,240.498,0.598086,27.0772,0.283677,0.334994,6.48389,0,8.48567,1,0.231903,130205
5730,200.979,0.604143,26.8638,0.124726,0.20246,15.135,1,7.97179,0,0.0775428,6323.48
5731,126.672,0.977748,25.0813,0.130882,0.487232,10.2375,1,22.8461,2,0.149554,4309.73
5732,240.384,0.956932,31.479,0.38213,0.358365,2.59765,0,17.4464,0,0.0637569,168917
5733,201.07,0.545179,29.7844,0.116453,0.356819,26.1514,0,15.3779,1,0.241745,4084.96
5734,244.329,0.174329,29.4714,0.225479,0.276155,10.463,1,24.1503,1,0.237253,4809.4
5735,165.44,0.606663,36.5206,0.185817,0.365174,5.87252,1,8.98504,2,0.189876,3699.65
5736,138.453,0.642259,35.4976,0.423274,0.493566,1.57529,0,20.542,0,0.223097,8875.72
5737,36.1348,0.980322,28.339,0.400019,0.377927,10.683,1,9.1748,0,0.0668646,5252.14
5738,52.8894,0.775048,28.7046,0.16927,0.495673,23.6245,0,9.46421,1,0.227638,3693.2
5739,217.342,0.286221,33.1904,0.206422,0.401804,17.9788,0,6.0545,2,0.0684782,3490.58
5740,70.2626,0.205897,24.9139,0.360188,0.257663,31.5065,1,13.6892,1,0.0532036,7056.77
5741,19.8412,0.502094,36.4599,0.198258,0.549159,48.2894,0,23.7285,0,0.0941371,3366.07
5742,98.3044,0.276439,24.9985,0.218537,0.363776,46.0234,1,14.5381,2,0.0899128,4947.84
5743,155.212,0.0808611,38.2232,0.360522,0.452634,24.0162,1,19.0277,0,0.204356,3235.04
5744,70.397,0.9407,21.2627,0.0290081,0.441374,1.33573,0,8.43116,2,0.0635727,198323
5745,243.88,0.366603,39.9271,0.152059,0.262626,28.8208,1,16.857,1,0.230405,4147.1
5746,29.371,0.819819,27.8851,0.00790376,0.360721,13.6214,0,15.4306,1,0.124486,4953.85
5747,172.062,0.190553,28.8458,0.302312,0.596278,14.1962,1,13.0355,0,0.215699,3818.85
5748,202.421,0.86869,34.5063,0.269595,0.430195,16.2018,0,8.15034,2,0.171131,3464.99
5749,174.619,0.115287,23.0921,0.0257891,0.358001,48.2006,1,8.78303,2,0.227331,4856.22
5750,152.976,0.983986,33.8738,0.43585,0.222798,35.7189,0,5.87501,1,0.0713932,5229.86
5751,144.812,0.636868,24.2398,0.462376,0.4214,13.8612,0,16.2071,0,0.224702,4249.02
5752,141.432,0.42196,27.5832,0.00205599,0.298453,0.731353,1,9.77785,2,0.206759,172521
5753,239.997,0.825081,37.6468,0.111515,0.336942,6.79425,0,22.8695,1,0.149076,3653.2
5754,181.492,0.323339,34.2146,0.357355,0.232292,19.1848,1,10.8686,0,0.234276,5007.45
5755,24.0232,0.88033,33.5527,0.425425,0.57446,22.6675,0,5.88114,2,0.199945,3561.6
5756,79.0391,0.859667,20.984,0.0896059,0.20912,25.9155,1,23.932,1,0.188656,8703.86
5757,90.1206,0.670996,25.598,0.170145,0.382645,37.2317,0,12.7751,0,0.137464,4697.81
5758,93.206,0.314055,35.1358,0.367231,0.41457,21.7048,1,19.8999,2,0.108123,3638.9
5759,27.5302,0.329054,29.0172,0.0141928,0.497303,37.8844,0,23.4632,0,0.172567,3864.64
5760,231.827,0.833408,30.6874,0.233369,0.370556,47.8488,1,17.2844,1,0.110884,3789.84
5761,114.103,0.683162,20.1598,0.455214,0.498383,16.1412,0,24.5436,1,0.0565636,5256.25
5762,46.7737,0.289582,25.056,0.406617,0.590721,25.164,1,17.4101,0,0.140876,4296.73
5763,118.553,0.294422,39.4321,0.0814358,0.408764,43.6747,0,23.5343,2,0.114499,3391.65
5764,151.498,0.923496,27.5515,0.141967,0.350856,10.7139,1,7.83815,1,0.157896,4531.75
5765,247.423,0.839957,28.2874,0.43982,0.477545,39.1928,0,21.3599,2,0.188224,3933.66
5766,26.3393,0.420527,29.3816,0.0297178,0.45746,19.6911,1,16.2411,0,0.0605228,4065.19
5767,199.638,0.318637,27.2862,0.257192,0.234528,19.977,0,14.0115,2,0.177236,5896.28
5768,216.896,0.520864,31.7438,0.0878791,0.366476,12.8211,1,13.0674,1,0.116718,3808.67
5769,130.8,0.280221,29.6936,0.112089,0.200958,33.7995,0,24.3413,0,0.0928739,6029.85
5770,125.345,0.933294,23.3459,0.283307,0.327107,22.0179,1,7.0605,0,0.065507,5578.7
5771,230.885,0.663999,28.9539,0.127199,0.217683,48.4354,1,12.1663,1,0.162617,5630.1
5772,181.575,0.640437,21.2275,0.0588415,0.227828,12.6898,0,15.1116,2,0.11718,7139.41
5773,20.9747,0.262248,28.9541,0.144261,0.223986,31.2123,0,9.79486,0,0.0785733,6378.88
5774,44.1495,0.71014,34.998,0.4094,0.556469,6.44972,1,15.9989,2,0.161214,3472.58
5775,236.732,0.149411,20.7324,0.471069,0.504462,14.57,0,16.7002,1,0.0852032,4990.26
5776,189.693,0.114532,34.1672,0.464115,0.401263,36.3892,1,16.8883,2,0.188879,3473.62
5777,191.408,0.212799,26.9892,0.253693,0.365429,36.0215,1,11.0128,0,0.10969,4274.1
5778,191.632,0.193524,25.1868,0.0802052,0.549219,47.2737,0,17.2512,1,0.143947,4102.11
5779,225.817,0.912678,23.9696,0.0601568,0.282389,26.7647,0,18.5555,2,0.161625,5423.29
5780,162.671,0.751415,33.799,0.189579,0.399723,5.49935,1,22.6519,0,0.11159,3588.14
5781,175.276,0.0219306,37.1161,0.363836,0.592542,42.7448,0,22.8909,1,0.0714433,3265.04
5782,116.959,0.00277512,32.1847,0.0172426,0.300824,4.39775,1,21.5808,1,0.124212,4697.98
5783,108.054,0.527616,27.0837,0.343809,0.278876,10.2657,1,5.63481,2,0.106041,150844
5784,179.898,0.890718,31.6467,0.323004,0.468279,14.9949,0,15.737,0,0.239425,3694.5
5785,132.936,0.0598633,26.0411,0.0666696,0.208705,27.8934,1,19.7189,2,0.162294,6457.63
5786,227.216,0.916085,27.8655,0.217474,0.269197,39.2937,0,16.0637,1,0.237103,5151.75
5787,13.4177,0.859178,27.5056,0.0522535,0.564548,44.5371,1,5.80858,0,0.243433,3901.58
5788,188.204,0.0335194,24.1157,0.430887,0.561269,37.5345,0,11.1899,2,0.158876,4357.63
5789,124.622,0.0738623,24.311,0.403556,0.485886,18.2292,0,12.3114,0,0.208063,4452.3
5790,248.052,0.685007,27.1116,0.245401,0.551419,42.1265,1,22.894,1,0.172589,3981.83
5791,50.861,0.208538,38.5356,0.0222071,0.323586,35.6295,1,6.40874,1,0.0607849,4294.98
5792,120.834,0.659499,32.2917,0.19801,0.265826,23.7648,0,12.3038,0,0.159902,5037.15
5793,248.197,0.731618,35.0268,0.178504,0.529702,19.823,0,14.5352,2,0.105191,3395.8
5794,8.88291,0.391232,39.9118,0.0271099,0.512214,27.3355,1,5.26447,0,0.0671395,3216.29
5795,142.27,0.210547,36.8775,0.245387,0.28424,44.0913,0,12.0805,1,0.214656,4400.69
5796,156.706,0.620466,38.7365,0.461692,0.299865,23.4996,1,23.3463,2,0.124596,4115.81
5797,237.274,0.0494605,27.3311,0.331156,0.539262,25.191,0,22.0047,1,0.215399,3976.07
5798,153.312,0.667403,37.7096,0.377836,0.231254,5.61998,1,16.0452,0,0.24961,4785.73
5799,102.259,0.134463,33.4488,0.0264095,0.445692,45.7791,1,13.722,2,0.199458,3579.6
5800,51.8488,0.411488,21.1829,0.0338376,0.287746,35.0596,0,7.2895,0,0.0594348,6787.87
5801,70.5623,0.88024,37.1342,0.436183,0.439981,27.5102,0,14.9089,2,0.210361,3438.97
5802,85.863,0.615535,22.1346,0.284721,0.346872,12.2394,1,20.8289,1,0.077022,5817.5
5803,161.899,0.0456588,27.9867,0.136104,0.448386,49.4376,0,8.59438,0,0.105303,3897.56
5804,114.607,0.94376,36.5893,0.0706558,0.419011,29.107,1,24.1732,2,0.217704,3472.82
5805,35.6849,0.976667,29.003,0.421067,0.541284,11.8043,1,14.3437,1,0.205934,3904.57
5806,114.929,0.996688,25.5698,0.15559,0.33595,48.4472,0,21.3215,0,0.246009,8849.6
5807,143.544,0.654594,38.1021,0.0778056,0.429429,26.4613,1,9.46895,1,0.172953,3224.06
5808,240.271,0.0394702,31.3162,0.418396,0.36039,15.2779,0,6.4345,2,0.221258,3811.33
5809,152.685,0.337087,23.1985,0.0739135,0.256903,19.883,1,23.2694,0,0.19327,6308.45
5810,59.7027,0.253614,38.5794,0.308652,0.472901,29.188,0,11.0184,2,0.16421,3199.63
5811,53.4464,0.234126,34.9672,0.135276,0.237879,36.1136,0,12.9912,1,0.219587,5224.43
5812,97.4948,0.734471,36.6513,0.494785,0.501294,36.0524,1,24.2779,2,0.159268,3392.07
5813,86.7486,0.612203,30.7385,0.20921,0.479885,0.727488,1,22.3824,0,0.137647,164599
5814,44.9219,0.966645,22.3023,0.493422,0.488788,9.95193,0,13.6144,1,0.189587,4387.12
5815,142.594,0.464106,37.0247,0.0719734,0.448853,33.6314,1,10.9186,1,0.0584944,3222.77
5816,126.625,0.0872327,22.4228,0.0502873,0.432332,2.81656,0,20.7673,2,0.119714,15781.9
5817,112.451,0.0240796,25.4419,0.253249,0.536679,4.95185,0,12.4431,0,0.115657,59393.4
5818,23.0883,0.711783,34.74,0.15173,0.58988,34.0629,1,21.0848,0,0.0942354,3474.92
5819,157.991,0.569064,27.5657,0.110663,0.522768,39.4604,1,9.94313,2,0.202433,3970.96
5820,193.445,0.108716,30.4728,0.413847,0.436453,47.7117,0,12.0303,1,0.119662,3779.5
5821,29.6714,0.356137,28.8788,0.30244,0.480872,45.2424,0,10.3336,1,0.194174,3801.56
5822,0.671557,0.0692789,33.028,0.067849,0.346761,11.1943,1,15.834,2,0.092406,4640.48
5823,212.258,0.293627,34.2378,0.165829,0.584735,10.5725,1,5.82059,0,0.212296,3417.19
5824,49.4166,0.427025,31.5995,0.246178,0.275574,12.8294,0,10.2689,1,0.131641,5281.63
5825,201.686,0.173961,30.5378,0.341721,0.26914,46.6414,1,10.4652,0,0.163507,4918.27
5826,88.7112,0.286413,30.0441,0.215124,0.452082,44.4169,0,11.4659,2,0.169355,3694.29
5827,119.686,0.11102,33.8976,0.235254,0.505336,30.8823,1,10.6172,2,0.217643,3538.7
5828,0.854049,0.68796,27.4692,0.327108,0.211825,43.6849,0,12.2367,0,0.219659,7860.41
5829,33.0268,0.231976,21.2236,0.482288,0.411786,42.6257,1,24.7828,1,0.209272,5417.36
5830,129.252,0.838385,25.3525,0.0391381,0.557144,34.3895,0,19.0185,2,0.188332,4010.52
5831,202.042,0.731796,23.4884,0.488942,0.210433,3.86973,1,24.0399,1,0.121667,275.507
5832,174.464,0.952391,37.0204,0.336742,0.510648,35.9573,0,12.4088,0,0.243349,3325.61
5833,68.5209,0.0942826,22.6068,0.308571,0.380063,13.6265,0,7.94062,0,0.101988,5315.66
5834,19.748,0.36336,32.5675,0.49624,0.255654,45.0787,1,17.2331,2,0.168444,5485.65
5835,99.3082,0.615953,27.8077,0.282839,0.308354,46.2986,1,11.9089,1,0.173034,5209.38
5836,107.812,0.640018,23.7567,0.409382,0.261175,10.8578,0,19.7977,2,0.086598,7092.76
5837,211.158,0.24862,24.0228,0.483293,0.382972,28.7859,0,10.602,0,0.190212,4351.03
5838,32.464,0.128069,30.0487,0.29553,0.222255,31.4211,1,14.9749,1,0.168485,6319.43
5839,29.9859,0.419098,23.3126,0.152024,0.417919,4.09231,0,11.6983,1,0.178936,139820
5840,248.615,0.369778,20.9476,0.0617625,0.232091,21.5067,1,24.5315,2,0.0829704,6776.62
5841,147.892,0.806706,30.0865,0.470476,0.301555,30.6459,0,6.77341,0,0.0816955,4798.8
5842,85.6168,0.156482,33.6423,0.092214,0.436299,36.564,1,8.6176,1,0.167931,3595.38
5843,226.279,0.15843,22.7204,0.400698,0.240412,4.62339,1,22.2823,0,0.186685,6995.56
5844,13.0164,0.419553,39.5379,0.173674,0.460763,29.1225,0,17.4949,2,0.133468,3396.72
5845,189.601,0.719183,29.0473,0.0441154,0.498051,48.9321,0,16.2467,0,0.0958479,3742.33
5846,98.2934,0.632523,24.5092,0.138571,0.451554,30.6135,1,23.7268,2,0.0838264,4154.93
5847,80.1117,0.170491,22.4731,0.110805,0.277152,1.41211,0,19.1811,1,0.0798405,191863
5848,190.833,0.524495,29.6372,0.106691,0.50861,30.2052,1,15.5394,1,0.0778174,3788.98
5849,21.3469,0.209579,25.3353,0.0713953,0.348762,9.56255,0,8.5432,0,0.219536,5424.15
5850,149.975,0.77988,24.8709,0.428304,0.361086,5.39082,1,13.4655,2,0.127467,4731.56
5851,139.99,0.220408,35.1337,0.310176,0.56559,44.0694,0,11.2782,2,0.0815054,3406.71
5852,80.0791,0.921519,27.7986,0.405979,0.307807,25.9509,1,17.7774,1,0.104242,5311.84
5853,249.154,0.891429,24.0338,0.345582,0.300573,16.3119,0,19.0748,0,0.176726,5172.88
5854,139.8,0.899257,29.3704,0.213623,0.43806,32.8477,1,24.0447,1,0.15051,3714.8
5855,246.001,0.220851,33.2443,0.0063816,0.332602,2.09444,0,10.1288,2,0.0502019,8832.72
5856,180.84,0.16289,20.22,0.431193,0.49642,23.2079,1,24.6886,0,0.161188,5174.12
5857,220.995,0.222552,28.0944,0.136876,0.519871,34.1419,1,10.1829,0,0.0894502,3926.08
5858,177.344,0.0937491,24.3822,0.192932,0.312805,35.4977,0,16.17,2,0.129407,5294.52
5859,93.7191,0.807337,30.6393,0.306551,0.418943,36.8035,1,17.0552,1,0.248375,3883.08
5860,26.6514,0.35162,34.3555,0.104066,0.313345,21.0014,0,11.9648,0,0.15711,4695.63
5861,160.629,0.0516525,33.418,0.378895,0.39853,17.8784,0,19.6925,2,0.0898767,3626.28
5862,156.953,0.237229,28.0035,0.212639,0.365368,18.5335,1,10.5026,1,0.144064,4318.67
5863,63.1477,0.234288,20.4155,0.0214449,0.575267,20.0457,1,20.8399,2,0.16999,4492.88
5864,176.546,0.177426,23.7803,0.491392,0.439632,16.8536,0,5.79803,0,0.137617,4359.24
5865,16.7027,0.644789,29.3247,0.390074,0.547255,6.05753,1,22.7709,1,0.175058,3790.03
5866,111.921,0.109251,21.1799,0.248916,0.353995,6.69601,0,8.51949,2,0.178674,569.858
5867,13.8255,0.491502,29.8779,0.135021,0.476241,30.5209,0,16.1515,0,0.22412,3835.78
5868,113.253,0.750109,39.5163,0.139718,0.421638,11.3498,1,18.7672,1,0.129995,3313.88
5869,116.834,0.108057,30.4324,0.36289,0.513402,42.2499,0,15.0429,2,0.105374,3780.47
5870,201.195,0.166954,36.0392,0.0500433,0.475367,42.5592,1,20.6447,1,0.0784083,3344.79
5871,112.583,0.957532,37.9075,0.244057,0.414898,22.4428,0,6.0528,0,0.243858,3432.9
5872,44.5688,0.0381463,24.0511,0.102767,0.525703,36.0071,1,13.4456,2,0.113423,4259.93
5873,75.5495,0.597337,38.8623,0.172554,0.306891,2.94734,0,16.4049,0,0.177834,4275.06
5874,35.6266,0.529153,20.5329,0.239076,0.350799,44.8343,1,7.451,1,0.206517,6856.01
5875,243.218,0.299307,24.4167,0.244903,0.403844,22.4907,0,18.0852,0,0.0847607,4273.1
5876,201.805,0.0863443,25.9708,0.475547,0.362897,24.6696,1,5.5292,2,0.213279,4356.35
5877,175.775,0.656707,23.8418,0.353234,0.450573,29.3907,0,21.6176,1,0.127656,4509.46
5878,228.255,0.30827,23.2071,0.367473,0.220104,10.5164,1,5.36451,2,0.144743,749.961
5879,104.04,0.421828,22.5004,0.193115,0.415102,34.2843,0,16.1046,1,0.124451,4655.39
5880,65.2673,0.438519,37.8813,0.444017,0.284644,35.9215,1,22.1806,0,0.0955069,4543.64
5881,132.366,0.350825,30.0401,0.454355,0.235396,37.0049,1,7.39459,2,0.0949831,5665.69
5882,208.636,0.375191,26.1642,0.0884537,0.548002,3.47846,0,8.19619,0,0.170958,19559.8
5883,20.5382,0.691625,31.8514,0.0446221,0.222701,23.7808,1,13.4328,1,0.240371,5696.65
5884,115.988,0.564339,36.1114,0.0656473,0.541103,23.9003,0,23.5293,2,0.230344,3345.79
5885,39.8921,0.953564,21.5078,0.313325,0.296019,29.9778,1,20.9862,0,0.247573,8416.72
5886,73.1411,0.0781373,25.1849,0.32032,0.528378,28.3068,0,21.2627,1,0.0508372,4325.13
5887,238.045,0.0794933,27.606,0.0112384,0.548378,28.4662,0,8.62479,2,0.245765,3726.3
5888,100.683,0.39909,21.6006,0.385803,0.449924,7.36678,1,23.4979,0,0.066205,4564.94
5889,36.714,0.214896,34.7645,0.378062,0.522372,6.15,1,24.5867,1,0.244137,3293.8
5890,81.056,0.153607,24.5414,0.0815456,0.588656,49.6557,0,20.2168,1,0.185756,4195.35
5891,83.8736,0.046337,27.3472,0.213297,0.270989,31.5447,0,5.25948,0,0.197642,5885.85
5892,106.516,0.0970826,34.5033,0.417033,0.383003,37.4374,1,24.7445,2,0.172398,3864.22
5893,181.762,0.243588,21.1813,0.00139928,0.213948,35.8265,0,12.8766,2,0.147319,7039.42
5894,204.233,0.277334,37.3934,0.0752341,0.24318,24.7655,1,12.2726,1,0.126606,4551.59
5895,188.472,0.513214,27.6226,0.0639572,0.303957,20.3894,0,17.627,0,0.146894,4847.47
5896,72.8729,0.264586,38.9569,0.263239,0.216246,26.9649,1,8.52086,1,0.239534,5022.8
5897,139.662,0.241238,26.3871,0.0322154,0.385729,18.6436,1,19.2565,2,0.221918,4383.67
5898,84.3484,0.836858,36.2945,0.213357,0.596664,12.8747,0,17.4932,0,0.156153,3344.44
5899,207.898,0.878917,32.8864,0.431929,0.334634,13.7545,1,24.2896,0,0.194536,4041.12
5900,104.16,0.473137,26.1534,0.290113,0.203027,10.5529,0,5.38412,1,0.216741,153245
5901,189.868,0.0407973,36.2275,0.139602,0.577822,33.8234,0,5.17989,2,0.0582943,3316.49
5902,40.2353,0.485538,23.7914,0.0998339,0.234233,24.4689,1,8.58446,1,0.240566,7294.23
5903,93.3983,0.0209473,39.6116,0.0578583,0.433669,42.6798,1,20.668,0,0.108097,3319.2
5904,221.578,0.90272,31.5433,0.449916,0.299227,49.6255,0,20.9775,2,0.230597,4435.53
5905,86.5219,0.83094,22.0174,0.229621,0.206908,38.6311,1,23.6834,2,0.201703,10286.5
5906,204.705,0.180679,28.2039,0.343942,0.347289,3.70487,0,21.5217,1,0.0926153,4297.05
5907,201.6,0.920879,22.2513,0.0694093,0.33279,40.0576,0,20.9019,0,0.188797,5145.86
5908,13.7649,0.721951,20.9704,0.416892,0.329532,48.9873,1,15.8784,2,0.248166,7931.4
5909,189.531,0.00798308,39.3497,0.150072,0.569864,7.56329,1,19.3725,0,0.122734,24638.2
5910,7.87201,0.713982,26.5358,0.447421,0.519735,18.753,0,7.11114,1,0.142075,3849.8
5911,3.53347,0.463603,27.2448,0.0409728,0.357321,29.7325,1,15.4498,0,0.0634049,5151.41
5912,60.2821,0.298914,35.5266,0.162149,0.209414,34.6773,0,14.0658,1,0.121176,5441.67
5913,198.288,0.879377,28.547,0.309011,0.474876,21.8189,1,23.5676,2,0.246282,3933.7
5914,6.486,0.000188845,39.4042,0.303902,0.478711,24.5046,0,16.5407,0,0.0590274,107752
5915,78.1103,0.770751,33.2568,0.477901,0.365025,6.17988,0,21.4147,1,0.22312,4187.29
5916,179.273,0.354236,32.7815,0.446121,0.382856,29.0725,1,11.8278,2,0.207792,3727.33
